,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
242,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 11:07:05,5.5,4092.0,300.0,Não
243,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 11:05:53,1.0,744.0,255.0,Não
244,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 11:04:34,2.0,1488.0,299.0,Não
245,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 11:04:33,2.0,1488.0,298.5,Não
246,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 11:01:48,1.0,744.0,299.5,Não
247,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 10:45:15,1.0,744.0,254.0,Não
248,SE CON MEN DEZ/19 - Preço Fixo,Balcão,27/12/2019 10:44:21,3.0,2232.0,224.0,Não
249,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 10:36:24,2.0,1488.0,256.0,Não
250,SE CON MEN FEV/20 - Preço Fixo,Boleta,27/12/2019 10:35:50,1.0,696.0,295.0,Não
251,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 10:31:07,3.0,2232.0,298.0,Não
252,SE CON MEN MAI/20 - Preço Fixo,Boleta,27/12/2019 10:26:26,14.0,10416.0,197.0,Não
253,SE CON MEN ABR/20 - Preço Fixo,Boleta,27/12/2019 10:25:14,15.0,10800.0,197.0,Não
254,SE CON MEN FEV/20 - Preço Fixo,Boleta,27/12/2019 10:23:08,2.0,1392.0,295.0,Não
255,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 10:22:43,18.0,13392.0,197.0,Não
256,SE CON MEN FEV/20 - Preço Fixo,Boleta,27/12/2019 10:21:21,14.0,9744.0,197.0,Não
257,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:21:12,1.0,744.0,256.0,Não
258,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 10:18:54,3.5,2604.0,256.9,Não
259,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 10:14:06,1.0,744.0,254.0,Não
260,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:10:50,1.0,744.0,257.0,Não
261,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:10:42,0.5,372.0,255.0,Não
262,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:10:43,1.0,744.0,256.9,Não
263,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:10:42,1.0,744.0,256.0,Não
264,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 10:10:33,1.0,744.0,255.5,Não
265,SE CON MEN FEV/20 - Preço Fixo,Balcão,27/12/2019 10:10:23,2.0,1392.0,295.0,Não
266,SE CON MEN FEV/20 - Preço Fixo,Balcão,27/12/2019 10:10:11,1.0,696.0,294.0,Não
267,SE CON MEN FEV/20 - Preço Fixo,Balcão,27/12/2019 10:10:11,1.0,696.0,293.0,Não
268,SE CON MEN FEV/20 - Preço Fixo,Balcão,27/12/2019 10:10:00,2.0,1392.0,293.0,Não
269,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 10:09:20,3.0,2232.0,298.0,Não
270,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 10:09:02,1.0,744.0,299.5,Não
271,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 10:08:43,1.0,744.0,299.0,Não
272,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 10:08:29,1.0,744.0,299.5,Não
273,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 10:08:29,1.0,744.0,299.3,Não
274,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 10:04:11,1.0,744.0,298.0,Não
275,SE CON MEN JAN/20 - Preço Fixo,Boleta,27/12/2019 10:01:47,2.0,1488.0,295.0,Não
276,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:59:26,1.0,744.0,297.0,Não
277,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:58:06,0.4,297.6,295.0,Não
278,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:56:03,2.0,1488.0,298.0,Não
279,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:56:04,1.0,744.0,298.9,Não
280,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:56:04,1.0,744.0,298.0,Não
281,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 09:55:21,1.0,744.0,255.0,Não
282,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 09:54:41,0.5,372.0,255.0,Não
283,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 09:54:35,4.0,2976.0,256.0,Não
284,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:45:04,3.0,2232.0,295.0,Não
285,SE CON MEN FEV/20 - Preço Fixo,Boleta,27/12/2019 09:44:54,0.5,348.0,285.0,Não
286,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:42:27,0.2,148.8,295.0,Não
287,SE CON MEN DEZ/19 - Preço Fixo,Balcão,27/12/2019 09:41:42,0.7,520.8,220.0,Não
288,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:30:53,0.5,372.0,293.0,Não
289,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 09:29:06,0.2,148.8,254.0,Não
290,SE CON MEN MAR/20 - Preço Fixo,Boleta,27/12/2019 09:28:32,2.0,1488.0,257.0,Não
291,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:26:42,2.0,1488.0,295.0,Não
292,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:26:35,3.0,2232.0,295.0,Não
293,SE CON MEN MAR/20 - Preço Fixo,Balcão,27/12/2019 09:24:46,2.0,1488.0,255.0,Não
294,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:23:17,1.0,744.0,293.0,Não
295,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:18:52,1.3,967.2,291.5,Não
296,SE CON MEN JAN/20 - Preço Fixo,Balcão,27/12/2019 09:18:37,1.0,744.0,290.0,Não
297,SE CON MEN MAI/20 - Preço Fixo,Boleta,26/12/2019 18:26:47,12.0,8928.0,197.0,Não
298,SE CON MEN ABR/20 - Preço Fixo,Boleta,26/12/2019 18:26:08,12.0,8640.0,197.0,Não
299,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 18:25:29,15.0,11160.0,197.0,Não
300,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 18:24:57,12.0,8352.0,197.0,Não
301,SE CON MEN ABR/20 - Preço Fixo,Boleta,26/12/2019 18:08:57,5.0,3600.0,206.5,Não
302,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 17:59:59,3.0,2232.0,245.5,Não
303,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 17:56:50,1.0,744.0,275.0,Não
304,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 17:56:35,1.0,744.0,245.0,Não
305,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 17:56:35,3.0,2232.0,244.5,Não
306,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 17:48:45,2.0,1488.0,245.0,Não
307,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 17:47:32,1.0,744.0,274.0,Não
308,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 17:47:28,2.0,1488.0,244.5,Não
309,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 17:30:29,0.5,372.0,275.0,Não
310,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 17:28:57,0.1,74.4,270.0,Não
311,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 17:26:37,1.5,1116.0,275.0,Não
312,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 17:21:24,1.0,696.0,268.3,Não
313,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 17:15:33,1.0,696.0,270.0,Não
314,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 17:08:30,4.0,2976.0,274.5,Não
315,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 17:08:06,2.0,1488.0,275.0,Não
316,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 17:01:23,3.6,2678.4,242.0,Não
317,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 16:57:09,0.4,297.6,271.0,Não
318,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:56:49,1.2,835.2,270.0,Não
319,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:56:07,2.0,1392.0,269.99,Não
320,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:50:33,2.0,1392.0,273.5,Não
321,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:45:59,1.0,696.0,269.99,Não
322,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:45:17,2.0,1392.0,266.1,Não
323,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:40:13,1.0,696.0,269.99,Sim
324,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:38:53,2.0,1488.0,272.0,Não
325,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:38:17,3.0,2088.0,272.0,Não
326,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:37:53,3.0,2232.0,272.0,Não
327,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 16:35:57,3.0,2232.0,271.1,Não
328,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 16:25:40,1.0,744.0,272.0,Não
329,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:25:23,2.0,1488.0,274.0,Não
330,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:24:50,2.0,1392.0,272.0,Não
331,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 16:22:03,1.0,744.0,272.5,Não
332,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:18:22,5.0,3720.0,271.0,Não
333,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 16:17:43,20.0,14880.0,245.0,Não
334,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:16:49,20.0,13920.0,270.0,Não
335,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:15:59,20.0,14880.0,273.0,Não
336,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:15:29,2.0,1392.0,270.0,Não
337,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 16:14:43,1.1,818.4,243.5,Não
338,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 16:14:38,2.0,1392.0,271.0,Não
339,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:12:06,10.0,6960.0,270.0,Não
340,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:11:10,10.0,7440.0,275.0,Não
341,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 16:08:24,1.0,744.0,271.0,Não
342,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 16:08:14,10.0,7440.0,245.0,Não
343,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:07:13,20.0,13920.0,270.0,Não
344,SE CON MEN ABR/20 - Preço Fixo,Boleta,26/12/2019 16:07:04,10.0,7200.0,207.0,Não
345,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:06:28,10.0,7440.0,275.0,Não
346,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 16:04:28,10.0,7440.0,245.0,Não
347,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 16:03:57,0.1,74.4,243.5,Não
348,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 16:03:47,2.0,1488.0,241.0,Não
349,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 16:03:47,2.0,1488.0,242.0,Não
350,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 16:03:46,10.0,6960.0,272.0,Não
351,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:03:36,3.0,2232.0,274.0,Não
352,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 16:02:50,0.9,669.6,243.5,Não
353,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 16:02:22,2.0,1488.0,240.0,Não
354,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:02:21,10.0,7440.0,275.0,Não
355,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 16:00:59,2.0,1488.0,275.0,Não
356,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 16:00:29,10.0,7440.0,244.0,Não
357,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 15:59:58,10.0,6960.0,270.0,Não
358,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:59:16,10.0,7440.0,273.0,Não
359,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:53:05,8.0,5952.0,275.0,Não
360,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:52:16,1.0,744.0,272.0,Não
361,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 15:51:24,1.0,696.0,268.0,Não
362,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 15:50:48,3.0,2088.0,271.0,Não
363,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 15:50:21,0.1,69.6,270.0,Não
364,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 15:49:44,1.0,744.0,244.0,Não
365,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 15:49:43,1.0,744.0,244.0,Não
366,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 15:47:59,1.0,744.0,244.0,Não
367,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:46:22,1.0,744.0,271.5,Não
368,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 15:45:48,0.9,626.4,270.0,Não
369,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:44:32,1.0,744.0,269.0,Não
370,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:41:05,1.0,744.0,272.0,Não
371,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:40:21,5.0,3720.0,273.0,Não
372,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 15:38:45,3.0,2232.0,245.5,Não
373,SE CON MEN ABR/20 - Preço Fixo,Balcão,26/12/2019 15:35:47,2.0,1440.0,206.5,Não
374,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 15:35:05,20.0,14880.0,244.0,Não
375,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 15:34:46,10.0,6960.0,270.0,Não
376,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:34:42,5.0,3720.0,271.1,Não
377,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:34:24,10.0,7440.0,273.0,Não
378,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 15:29:34,2.0,1488.0,248.0,Não
379,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 15:26:44,2.0,1392.0,271.32,Não
380,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:26:22,1.0,744.0,271.57,Não
381,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 15:22:58,2.0,1488.0,246.0,Não
382,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:14:03,5.0,3720.0,275.0,Não
383,SE CON MEN DEZ/19 - Preço Fixo,Balcão,26/12/2019 15:12:17,6.0,4464.0,219.0,Não
384,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 15:07:14,5.0,3720.0,273.3,Não
385,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 15:04:12,1.0,696.0,275.0,Não
386,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:03:48,4.0,2976.0,273.0,Não
387,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 15:03:29,1.0,744.0,273.0,Não
388,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 14:48:39,1.6,1190.4,245.5,Não
389,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 14:43:20,2.0,1392.0,272.0,Não
390,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 14:42:55,12.0,8352.0,275.0,Não
391,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 14:41:27,1.0,696.0,274.0,Não
392,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 14:36:50,0.8,595.2,245.0,Não
393,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 14:36:48,3.0,2232.0,275.0,Não
394,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 14:34:31,3.0,2232.0,247.0,Não
395,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 14:33:37,3.0,2232.0,246.0,Não
396,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 14:32:07,2.0,1488.0,245.5,Não
397,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 14:16:18,2.0,1488.0,247.0,Não
398,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 14:16:13,4.0,2976.0,275.0,Não
399,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 14:15:36,1.0,744.0,275.0,Não
400,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 14:15:24,1.0,744.0,278.0,Não
401,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 14:06:21,1.0,744.0,246.0,Não
402,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 13:56:53,3.0,2232.0,274.0,Não
403,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 13:53:36,4.0,2976.0,244.0,Não
404,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 13:43:00,2.0,1488.0,272.0,Não
405,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 13:29:11,1.2,835.2,270.0,Não
406,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 13:25:04,2.0,1392.0,271.0,Não
407,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 13:14:48,0.4,278.4,269.5,Não
408,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 12:57:29,4.0,2976.0,273.0,Não
409,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:57:13,1.0,744.0,275.0,Não
410,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:56:28,1.9,1413.6,271.0,Não
411,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:46:54,1.0,744.0,275.0,Não
412,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 12:43:29,2.0,1488.0,248.0,Não
413,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:43:15,2.0,1488.0,270.0,Não
414,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:41:37,2.0,1392.0,268.0,Não
415,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 12:32:44,0.4,297.6,245.0,Não
416,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 12:31:22,2.0,1488.0,249.0,Não
417,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:29:17,2.0,1488.0,270.0,Não
418,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 12:29:09,5.0,3720.0,273.0,Não
419,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 12:21:25,3.0,2088.0,270.0,Não
420,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 12:20:49,2.0,1392.0,270.0,Não
421,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:18:28,0.1,69.6,269.0,Não
422,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:18:25,0.5,348.0,269.0,Não
423,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:18:08,0.6,417.6,269.5,Não
424,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:18:08,0.4,278.4,269.0,Não
425,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 12:18:07,1.0,696.0,268.99,Não
426,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 12:11:16,7.0,5208.0,245.0,Não
427,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 12:10:45,2.0,1488.0,244.5,Não
428,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 12:10:41,4.0,2784.0,267.0,Não
429,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 12:10:27,2.0,1488.0,246.0,Não
430,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 12:07:17,5.0,3720.0,268.0,Não
431,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:59:01,1.0,744.0,245.0,Não
432,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:58:22,1.0,744.0,245.5,Não
433,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:54:33,2.0,1488.0,247.0,Não
434,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:52:41,5.0,3480.0,266.0,Não
435,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:52:00,5.0,3720.0,245.5,Não
436,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:51:37,1.0,744.0,270.0,Não
437,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:51:23,5.0,3480.0,268.5,Não
438,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:50:20,1.0,744.0,271.0,Não
439,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:50:20,1.0,744.0,270.0,Não
440,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:50:07,0.8,556.8,265.0,Não
441,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:48:01,0.1,74.4,245.0,Não
442,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:47:59,0.8,595.2,245.0,Não
443,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:47:44,1.6,1190.4,245.0,Não
444,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:46:47,1.0,744.0,245.0,Não
445,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:45:15,4.0,2976.0,244.5,Não
446,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:40:59,1.0,744.0,244.5,Não
447,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:40:49,1.0,696.0,266.0,Não
448,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:40:48,0.6,417.6,267.0,Não
449,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:39:36,2.0,1392.0,266.0,Não
450,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 11:35:51,1.0,744.0,269.0,Não
451,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:34:36,0.1,74.4,245.0,Não
452,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:33:52,1.0,744.0,244.0,Não
453,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:33:50,5.0,3720.0,248.0,Não
454,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:33:42,4.0,2976.0,247.0,Não
455,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 11:33:20,5.0,3720.0,270.0,Não
456,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 11:30:12,2.0,1488.0,270.0,Não
457,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:32:45,1.0,696.0,267.0,Não
458,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:30:04,2.0,1392.0,267.5,Não
459,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:30:00,2.0,1488.0,243.5,Não
460,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:29:58,1.0,744.0,269.0,Não
461,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 11:29:55,2.0,1488.0,269.0,Não
462,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:27:05,1.0,744.0,245.0,Não
463,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:27:04,1.0,744.0,245.0,Não
464,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:26:22,3.0,2088.0,267.0,Não
465,SE CON MEN JAN/20 - Preço Fixo,Boleta,26/12/2019 11:24:58,1.0,744.0,270.0,Não
466,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:22:19,1.0,744.0,270.0,Não
467,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:21:04,0.3,208.8,266.0,Não
468,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:19:57,2.0,1392.0,268.0,Não
469,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:19:20,1.0,696.0,267.0,Não
470,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:18:21,1.0,744.0,247.0,Não
471,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:18:21,2.0,1488.0,247.0,Não
472,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:17:57,2.0,1392.0,267.0,Não
473,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:17:39,1.0,744.0,246.0,Não
474,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:16:41,1.3,904.8,260.0,Não
475,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:14:15,1.0,696.0,266.0,Não
476,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:13:29,2.0,1488.0,262.0,Não
477,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:12:57,0.9,669.6,262.0,Não
478,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 11:12:24,0.9,669.6,260.0,Não
479,SE CON MEN FEV/20 - Preço Fixo,Balcão,26/12/2019 11:12:03,1.0,696.0,264.99,Não
480,SE CON MEN MAR/20 - Preço Fixo,Boleta,26/12/2019 11:07:53,3.0,2232.0,245.0,Não
481,SE CON MEN MAR/20 - Preço Fixo,Balcão,26/12/2019 11:04:07,1.0,744.0,245.0,Não
482,SE CON MEN FEV/20 - Preço Fixo,Boleta,26/12/2019 11:01:54,0.6,417.6,263.0,Não
483,SE CON MEN JAN/20 - Preço Fixo,Balcão,26/12/2019 10:56:17,2.0,1488.0,265.0,Não
